name,A59,A79,ABW,AFG,AGO,AIA,ALB,AND,ARE,ARG,ARM,ASM,ATA,ATB,ATF,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BES,BFA,BGD,BGR,BHR,BHS,BIH,BLM,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BVT,BWA,CAF,CAN,CCK,CHE,CHL,CHN,CIV,CMR,COD,COG,COK,COL,COM,CPV,CRI,CUB,CUW,CXR,CYM,CYP,CZE,DEU,DJI,DMA,DNK,DOM,DZA,E19,ECU,EGY,ERI,ESH,ESP,EST,ETH,F19,FIN,FJI,FLK,FRA,FRO,FSM,GAB,GBR,GEO,GHA,GIB,GIN,GMB,GNB,GNQ,GRC,GRD,GRL,GTM,GUM,GUY,HKG,HMD,HND,HRV,HTI,HUN,IDN,IND,IOT,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KIR,KNA,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MHL,MKD,MLI,MLT,MMR,MNE,MNG,MNP,MOZ,MRT,MSR,MUS,MWI,MYS,NAM,NCL,NER,NFK,NGA,NIC,NIU,NLD,NOR,NPL,NRU,NZL,O19,OMN,PAK,PAN,PCN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,S19,SAU,SDN,SEN,SGP,SGS,SHN,SLB,SLE,SLV,SMR,SOM,SPM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SXM,SYC,SYR,TCA,TCD,TGO,THA,TJK,TKL,TKM,TLS,TON,TTO,TUN,TUR,TUV,TZA,UGA,UKR,UMI,URY,USA,UZB,VAT,VCT,VEN,VGB,VNM,VUT,WLF,WSM,X1 ,X2 ,XX ,YEM,ZAF,ZMB,ZWE,_X 
STP,0.0,0.0,0.0,0.0,30747728.692000005,0.0,21262.97,927.618,867484.6029999997,1614.754,0.0,0.0,0.0,0.0,0.0,12978.297,44591.102,30327.535,0.0,0.0,1513750.526,0.0,0.0,0.0,0.0,99871.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3245041.3399999994,0.0,0.0,0.0,0.0,0.0,0.0,4714.097,0.0,120387.148,0.0,8200719.754,350554.645,32172.244999999995,0.0,336274.374,0.0,0.0,0.0,0.0,41.837,0.0,0.0,0.0,0.0,1369.438,0.0,454163.905,0.0,0.0,2261468.8200000003,0.0,224335.125,0.0,0.0,736045.5139999999,0.0,0.0,2877451.959,0.0,0.0,0.0,400103.21,0.0,0.0,881093.8369999998,0.0,0.0,1717731.701,667079.0800000001,0.0,55654.341,0.0,0.0,0.0,0.0,1524015.6599999997,0.0,0.0,0.0,36.34,0.0,0.0,16667.569,0.0,0.0,0.0,0.0,75201.99399999998,882474.166,2791022.456,0.0,73717.095,16467.441000000003,0.0,0.0,0.0,10725204.873,0.0,0.0,2083422.11,0.0,1042.234,0.0,0.0,0.0,0.0,178484.132,0.0,33895.698,184264.47800000003,0.0,0.0,0.0,0.0,0.0,0.0,10059.533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,892737.3290000001,0.0,0.0,33375.14,0.0,304519.94200000004,0.0,0.0,1236465.6479999996,280.96,0.0,0.0,85286.923,0.0,40.068,131029.54900000004,0.0,0.0,0.0,0.0,0.0,0.0,235981.684,34388.172,77481782.443,621.961,0.0,0.0,46.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201057.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,504.206,0.0,29515405.239000004,658679.826,0.0,50797.228,0.0,138.88,0.0,0.0,0.0,5104746.677,0.0,0.0,0.0,2510.822,0.0,98348.893,1311136.2660000003,0.0,0.0,0.0,0.0,0.0,133536.78100000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377997.325,8965.672,0.0,0.0
SUR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SVK,0.0,0.0,25222.609,317645.723,40386.263,2817.957,55033642.074999996,441380.736,22575968.494,39696795.25200001,22513324.173,242710.52500000005,2135.724,0.0,25283.68,88631.91099999996,24123259.439999998,2880349011.6059995,2415625.4339999994,2960.181,1121813401.7439995,4515.259,4138.663,594641.162,466709714.6360001,368309759.078,18287493.21000001,61330.64199999999,89882306.553,6497.652999999999,26616336.308,35240.142,3206.4439999999995,738387.7569999999,113729140.55300003,946768.554,17442.96,392.111,126.124,164873.217,78.702,183411114.954,32048.860000000004,719087447.4109999,8212323.331000001,8634505806.856998,29121467.941999994,23385548.590999994,130524.95900000002,19879.646000000004,1232.1050000000002,78300911.87500001,19275.526,4614.951999999999,20652739.202,1804817.616,1360.149,47551.01500000001,0.0,7710924.647,10323636634.276,16160670788.292995,811266.7849999998,35831.632000000005,327054462.5640001,4794841.052000001,4312540.114999999,12955517818.875998,18668488.479,369789268.459,29010.436,5327.982999999999,1518555932.7860005,45812800.94099999,4557867.664,7737.369,221817835.64100003,138169.68699999995,1008.247,3552372098.654999,353658.371,1270.7780000000002,10551233.891,1432569495.4180005,2736677.3310000007,969113.083,1877.634,3115.0199999999995,0.0,5.283,0.0,161555067.525,25644.525,14546.624,2412709.1559999995,23546.834,984045.239,28565559.451,17129.663,2722599.7919999994,165677385.84600002,150115.071,5298336923.568999,188341530.012,598838131.4000001,691.579,352043827.39800006,9777951.033,77.461,27791485.258,56944416.591000006,3513238124.5989976,1046641.341,1644201.819,630277738.9470003,85012175.56499998,3852479.133,22982674.115,62672124.885,9209.883999999998,467161.21700000006,6526065699.426999,1156404.1830000002,795870.919,703156.3010000001,186835.648,522084.787,3473.146,57848045.852000006,253735.719,154851395.66899997,108937966.79500005,49415646.186,99791.749,208006269.935,40136456.017000005,2997595.7590000005,9773.275,176806598.60400006,0.0,105335387.49199998,87930.729,24917914.74000001,89599194.29,379740.65200000006,56653.676,1474.55,133824290.472,43498.683,1674.804,1399258.1990000005,192943.759,655377270.67,778065.635,3838.081999999999,129359.812,727.377,453052.076,2885466.368,304.85100000000006,1437266859.3010004,142149936.49400005,97579.32500000003,291.125,7117823.680999999,0.0,5173854.435,103003270.902,3488757.0300000003,58666.423,43688389.405,68112397.69500001,409.14,88606.161,6205627768.037001,306007.08200000005,464131111.8450001,539584.838,9496.449,1486.941,463442.12499999994,1787108171.8480003,8716410027.028004,111061.871,753052424.5380001,23885593.877,2563664.063,408218.26699999993,65157571.523,443132.701,32550.845999999998,19.382,553162.4519999999,7708253.739000001,821081.532,7196.183,75105.64399999999,586860122.9360001,203296.167,32974.428,1356022.5310000002,1271392297.1100004,460317965.359,626579342.7760001,93709.26199999999,4970.200000000001,46610.476,25040.380000000005,573299.7280000001,71.211,1.082,433967946.617,18773.142,5528.2390000000005,1043245.923,61.04,34391.189,95718.685,200297623.022,990923093.892,2105.205,96615.105,141570.09900000002,1345708649.6750002,121835.48900000002,4162755.227,1316495223.3649998,7700601.629000002,19418.419,25799.535,7987917.0419999985,184002.63,4522177930.73,6179.655,0.0,14650.092,11736.053,0.0,25071101.314999998,252.175,103223006.147,85319.869,769714.5399999998,1916929580.644
SVN,0.0,0.0,99864.777,17796.857,1803.316,1838.007,16479176.493,229881.07400000005,48613990.58500001,23097863.076,11633593.953999998,11903.248,3532.866,0.0,25999.567,90002.9,23697491.136000007,3979507909.097,828587.4769999998,18763.868,756810722.689,1420.832,197.51,456130.7429999999,158559810.15999997,250030088.723,36224872.25000001,167106.18900000004,868596475.1400001,148566.678,12809607.183999997,5817.658,114963.001,171481.95500000005,263960914.855,531918.2980000001,13234.252,133.142,0.0,222671.748,269634.09800000006,144531769.87500006,14549.076000000005,9164718405.56,29271340.603,7105095233.701,11494485.320999997,1366983.767,623121.9460000003,87885.16999999998,20077.033,44508275.264,468183.7160000001,738.884,12198138.911,10851873.905,2351.884,9057.021,3025.347,16020419.398000006,936979694.513,6293674907.103998,2324.561,61437.88700000001,157664693.783,2879071.5880000005,10557648.031,66892396.0,45850888.468,350331282.3320001,38296.797,23372.188,790696753.277,24167731.264999997,2355508.941,53438.30099999999,150990521.512,21082.268,365144.47899999993,1579980126.283,7175.918,1946.76,286623.54400000005,426887926.517,1405475.407,1404991.819,4349.386,54218.11200000001,834.9890000000001,198184.923,68529.802,524048627.98599994,21783.913000000004,12786.16,12578240.866000004,1265.7319999999995,977193.517,25134099.807000004,0.0,1658209.035,2388075065.6250005,47108.813,1352791467.5,184140093.706,748150742.9290001,60617.458,304311094.509,11959936.2,7323.259,2880427.3460000018,223705247.81,6253906818.537999,271631.81,1876354.6259999997,411535243.867,17056648.117,2366711.0480000004,245659.91000000003,36050576.127,1415.8000000000004,41830.454,543492396.4899999,4896328.760000001,1149746.6700000002,1889332.5520000004,1711.042,760409.912,473.354,25794014.331,6000.01,52207532.132,56507484.698000014,31231661.104,362166.354,94229580.91,1894125.573,1360588.2500000007,6871.831999999999,98198719.575,1386840.0,194977399.2570001,102744.89200000002,9290262.298000002,25358087.226999994,9417893.128000002,285701.156,8865.856,125543895.75900003,51719.64100000001,4.286,1100606.963,191766.593,89494321.93900001,922340.294,281365.967,117860.98000000004,0.0,5702776.724,255353.08900000004,6549.499000000001,818508850.1119999,58005800.331,264819.45200000005,97397.05899999998,3475398.549,0.0,1934668.951,42189296.78299999,606612.11,2546.378,5685114.5,23718685.013999995,97.888,176476.57,1559807736.316,709922.367,134359647.72800004,1173230.4329999995,1941.121,6827.498,2849724.2520000003,651975610.8500001,1429388125.0420003,170563.213,200775682.819,1256985576.562,3389.806,172376.134,281157253.964,717.029,3717.816,152.779,63082.685000000005,811824.619,7106373.028999999,122982.25,9148.240999999998,919523864.3989993,91.401,1837.457,229557.838,642490512.5850002,226306365.734,359683864.77200013,73058.26699999996,4726.572,135212.165,98280.347,28106.667,60035.935000000005,4232.821,123389003.084,111670.398,1562.05,183822.50500000003,58252.298,107.823,33522.840000000004,41212586.731,1098002477.349,192880.795,443364.132,4958330.906,97017525.38000001,79658.264,13272186.134999994,1129186163.047,4666755.580000001,1260.592,340.096,397143.203,552708.6830000001,353743236.49400014,9.778,688.628,899.252,45889.751,0.0,148265934.02199998,78298.096,56836685.268,1673217.325,3887053.3570000017,292502822.28400004
SWE,0.0,0.0,62777.219000000005,878065.9070000001,10773738.595,1899.487,46869282.283000015,299342.117,67118226.975,49572922.414000005,492723.3569999999,7057.71,8817.864,0.0,2687.9770000000003,42995.05199999999,637245216.7559997,2203721874.481,198725.085,3230834.816,8894005744.210001,91078.093,10841.374,811410.09,826413998.583,290992434.278,10240844.367,177799.231,61733364.378,105698.338,11243852.226999996,31228.484,4639.474,1444953.325,971298079.416,159321.781,122491.767,4007.267,0.0,5206.202,47793.473000000005,473364959.33299977,42090.828,1257564016.4490004,127069466.66200002,14234386227.814,221912.772,591912.4630000001,1101212.5,285808.628,3580.682,105488204.93299998,10204.295000000002,560034.447,12359411.512000002,2535437.473,33479.612,81288.43799999998,1029.242,48997981.43599998,3103690845.709999,30918315141.057,289105.768,45405.146,12954797204.915998,64200113.231,21104627.04500001,385.543,72982094.01699997,41878264.716000006,36159.303,0.0,3915765010.510999,1875384315.886,15741836.92,3752.988,9134439680.633,16349.311999999998,309.04,6515464658.63,1700923.8149999997,41608.276,44793.046,7508609672.257003,2026820.752,1598741.3259999997,17736422.137000002,116207.295,47711.902,0.0,0.0,235825723.315,87709.181,123324.60899999998,14406553.374999998,128188.759,40000.715,233248895.50399992,506.581,48054161.094,215231102.993,119627.829,1729901861.3209996,378451722.249,1197870528.3180003,46890.51,2181223618.114,11565901.283999998,382208.2259999999,39588331.572,194374304.959,6509506486.845001,465820.225,18582024.02,1337491104.7339995,82110215.31100005,30831186.026999995,5976298.555,71067020.32499999,201.253,66755.41299999999,1581788964.814,170898039.97400004,39531042.97599999,14399564.754000004,9547.767,347996815.835,4202.052000000001,106454017.471,22580.371,1771598554.91,292086849.90699995,1184413423.0730002,2555461.393,171817456.485,3319056.3,17711070.271999996,4106.073,172879489.21099997,2029671.021,50999967.36,199414.131,40520453.15900002,138610841.36,1920884.383,477403.54600000015,2295.05,1297348.4420000005,189281.20400000003,532.9549999999999,7811599.200000002,1396321.9109999998,618941891.561,1225962.776,32728078.474000003,207723.856,192.58300000000003,1472981050.4259996,30588110.426999997,8358.565,21269983950.446003,23774045623.505,1951911.2959999996,3473.965,52863544.85499999,0.0,23873222.316,202181186.60600004,12916256.443,413.661,163152170.327,126751921.848,10095.302,17968820.694000002,8711070282.852001,391.134,966672532.4160004,478772.6699999999,814581.5229999998,66430.04,194135430.714,578395743.7260001,828965215.1619997,12670004.534999998,1166401628.051,119915606.127,68079.09699999998,91876.038,114253803.88699996,442128.972,8047.763,1094.475,270801.12500000006,4184516.623,1188201.87,542599.2549999999,706.529,382121844.859,428.119,2355.0950000000003,55412.612000000016,1275778133.3630002,391281285.971,0.0,100555.748,11896.724,50012.92100000001,4035220.4960000007,14991.824,51414.815,29189.959000000003,618315141.8880001,6085.954,246597.513,47249.867,17417.665,27333.586,20478509.555000003,42541911.491,1545622566.0389998,8921.393,26144691.298,17211002.757000003,100118618.13099998,45928.39199999999,9888498.440999996,7244468336.422003,97200.461,7545.376,74201.737,1289408.783,127371.935,1693909613.825,2044.355,2889.906,66022.451,6806.439,0.0,13741.424,36199.697,199011329.203,2225621.9250000003,16974981.941999998,857323262.0840003
SWZ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SXM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SYR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
